# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.5277499741816796,0.6963000881219084,2.634161527011447,5.00708663864716,-141.48983065207992,222.5646469379621,0.2765339162749896,3.6161929555345558,42.366954685270066,-259.8202025839222
 0.5295804078212186,0.7011385208702203,2.643325955007254,5.006697756120123,-141.41319997988268,222.94336352350643,0.2721310791841098,3.674699718231933,41.864763923676364,-274.3561693502077
 0.5314062317783158,0.7059814579320723,2.652466598998755,5.006311783767667,-141.3377241978211,223.3220801090508,0.26760332093960915,3.736874402338501,41.33792952392031,-288.5461096663763
 0.5332277359974541,0.7108295460924261,2.6615849194394214,5.005928805907489,-141.26343017244633,223.70079669459517,0.2629566694116371,3.8029079172530214,40.78718269997744,-302.3582477362626
 0.5350452062281088,0.7156834317691984,2.6706823555639434,5.005548905879357,-141.19034370764234,224.07951328013954,0.2581973210943735,3.8730068761421848,40.21329404534627,-315.76234094599107
 0.5368589241181866,0.7205437610133416,2.679760325865684,5.005172166742769,-141.11848951651493,224.4582298656839,0.2533316235447264,3.9473950626754157,39.61707138718,-328.72954577335037
 0.5386691673037987,0.7254111795094192,2.6888202285550316,5.004798670894669,-141.04789119589657,224.83694645122827,0.24836605561306432,4.026315099829604,38.99935720211426,-341.232708387119
 0.5404762094955347,0.7302863325766522,2.6978634419982632,5.004428499006985,-140.97857120325216,225.21566303677264,0.24330721090315777,4.1100302629256005,38.36102607975313,-353.24638532534567
 0.5422803205614058,0.7351698651704521,2.706891325142276,5.00406173145066,-140.91055083605085,225.59437962231698,0.23816177836256092,4.1988265576253365,37.70298208799816,-364.7469405866156
 0.5440817666066072,0.7400624218844158,2.7159052179199614,5.003698446421046,-140.84385021366225,225.97309620786137,0.23293652248836405,4.293015064007205,37.02615605184141,-375.7126326151409
 0.5458808100502437,0.7449646469527749,2.7249064416421245,5.003338720919717,-140.7784882618305,226.3518127934057,0.22763826517650967,4.392934550017786,36.33150275662932,-386.1236912700495
 0.5476777096991646,0.7498771842533052,2.7338962993734057,5.002982629931387,-140.71448269972444,226.73052937895008,0.2222738694209407,4.498954387239316,35.61999811424433,-395.9623693021789
 0.5494727208190289,0.7548006773106652,2.7428760762955204,5.002630247100562,-140.65185002929152,227.10924596449445,0.2168502170830547,4.611477975219158,34.89263645210504,-405.21290040493204
 0.5512660952027303,0.7597357693001635,2.7518470400544737,5.002281643188019,-140.59060552751535,227.48796255003882,0.2113741935698102,4.7309464940417705,34.15042744716156,-413.8617188295042
 0.5530580812362963,0.7646831030519335,2.76081044109756,5.001936887448509,-140.53076324087203,227.86667913558318,0.20585266949766787,4.8578432450754745,33.39439343967172,-421.89726556370744
 0.5548489239623773,0.7696433210555191,2.7697675129967134,5.001596046769957,-140.472335982493,228.24539572112752,0.20029248231026062,4.9926986198661325,32.62556645992945,-429.31016138124664
 0.5566388651414245,0.7746170654648316,2.7787194727594513,5.001259185233766,-140.41533533149754,228.6241123066719,0.1947004204062792,5.136095740899332,31.844985557448634,-436.0930468655601
 0.5584281433106606,0.7796049781034783,2.787667521130124,5.000926364899757,-140.35977163511123,229.00282889221626,0.18908320803835615,5.288676928927219,31.053693797675436,-442.24077249599
 0.5602169938409393,0.7846077004704466,2.796612842879048,5.000597644975218,-140.30565401271605,229.38154547776062,0.18344748684661813,5.451151265081695,30.25273575358439,-447.7501225137444
 0.5620056489915807,0.7896258737461186,2.805556607081287,5.000273081723962,-140.252990362521,229.760262063305,0.17779980206268023,5.6243032241816975,29.443154638374885,-452.62001169939634
 0.5637943379632717,0.7946601387986088,2.8144999673871296,4.999952729281536,-140.2017873702639,230.13897864884936,0.1721465896539874,5.8090026762074585,28.62598979893786,-456.85127619726484
 0.565583286949108,0.7997111361903918,2.8234440622810286,4.9996366384467,-140.15205052015915,230.51769523439373,0.16649416063715083,6.006216651521795,27.802274127723578,-460.4467079474758
 0.5673727191838613,0.8047795061852212,2.8323900153324186,4.999324857151144,-140.10378410775348,230.89641181993807,0.1608486899170724,6.2170229705667035,26.973031707090335,-463.41091019159916
 0.5691628549915405,0.8098658887553026,2.841338935438472,4.9990174307809445,-140.05699125506808,231.27512840548246,0.15521620325860913,6.442626343165204,26.139275291094368,-465.75037068103325
 0.57095391183132,0.814970923588716,2.850291917057075,4.998714401328085,-140.01167392726052,231.6538449910268,0.1496025668189725,6.6843772888606665,25.302004269817107,-467.473171527221
 0.57274869400076,0.82009525009706,2.8551244800604008,2.6925624098626053,-139.9678329514034,232.03256157657117,0.14401347677221468,6.943794583764507,24.426906286221378,-487.5789377096351
 0.5745530834415091,0.8252395074233019,2.850968427362436,-2.3033013850043678,-139.92546803683172,232.41127816211554,0.13845444967355616,7.222591995835241,23.478808739937456,-525.4395336576054
 0.57637045968957,0.8304043344498149,2.8419140131405314,-4.982135224649049,-139.8845777970776,232.7899947476599,0.1329308147318974,7.522710231008951,22.499600618041505,-538.8031911062697
 0.5782011737287575,0.8355903698065721,2.832793787422432,-4.981786080663669,-139.8451597733428,233.16871133320427,0.12744770594682198,7.846355433162945,21.531502403459786,-528.8090842474842
 0.5800455819452491,0.8407982518795082,2.823605981783262,-4.981438250500949,-139.80721045940314,233.54742791874864,0.12201005396364102,8.196045879120748,20.575333378118327,-518.415075790664
 0.581904046304336,0.8460286188189869,2.8143488003442854,-4.981091724312075,-139.77072532780136,233.926144504293,0.11662258406345223,8.574668517513881,19.63187048671937,-507.65724227421225
 0.5837769345350496,0.8512821085483995,2.8050204188697254,-4.980746486406999,-139.73569885722782,234.30486108983735,0.11128980665990007,8.985548901670613,18.701847766004086,-496.57139463197905
 0.5856646203230549,0.8565593587728398,2.795618983823014,-4.980402515318094,-139.70212456088896,234.68357767538174,0.1060160169070038,9.43253698049409,17.78595598495049,-485.19292080989493
 0.5875674835122388,0.8618610069878515,2.786142611380027,-4.980059784041186,-139.66999501606682,235.06229426092608,0.10080528910512387,9.920114399524802,16.884842275981647,-473.55675073799125
 0.5894859103154566,0.8671876904882495,2.77658938639897,-4.979718259269945,-139.6393018943624,235.44101084647045,0.09566147581258967,10.453528878846686,15.999110131771111,-461.6971274196457
