# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,43.63575428146956,-136.88818800674102,4.148039894639397,0.24107771993522098,0.0,0.0
 0.04269532103214338,0.004557226095094461,0.10673830258035842,2.4999999999999996,43.63575428146956,-137.05605220336136,4.148039894639397,0.24107771993522098,0.0,0.0
 0.060866423347143,0.009261803727684084,0.2589043609482159,8.374068657477627,42.5351332250953,-137.22391639998168,3.7556570637949487,0.2662649925202537,-60.56985631882848,-3333.306657396901
 0.0751377149626444,0.01411419052451899,0.3400103457744685,5.683156578354525,41.50686984853426,-137.39178059660202,3.4095607504299243,0.29329291166725985,-72.05117828607422,-804.5047551810088
 0.0874406699754906,0.01911467691440666,0.4064459623453376,5.399972323844148,40.544462186440306,-137.55964479322236,3.1035333526159055,0.3222133891865928,-78.22573203665664,-501.8756667918579
 0.09851579813261412,0.024263406204264933,0.4648911702702615,5.27715861123756,39.642089322416076,-137.7275089898427,2.83225248465235,0.353075866441599,-81.4774196038375,-293.6027033772424
 0.10873893858529353,0.029560391911640588,0.5181368417947689,5.2083478429128025,38.79453657192737,-137.89537318646302,2.591162090991536,0.3859272268132556,-82.90532194210151,-139.6735518672989
 0.11833094736141514,0.035005532758624995,0.5676747148667717,5.164494135506063,37.99712783533731,-138.06323738308336,2.3763596956375883,0.4208117154300142,-83.13261123938213,-23.695693215630236
 0.12743410166995794,0.040598625671072947,0.6144126225784335,5.134254141754022,37.24566498399899,-138.2311015797037,2.184499007999952,0.4577708647785396,-82.54972132386146,64.03164175451204
 0.13614606432002527,0.04633937707458115,0.6589504149749584,5.1122570407462335,36.53637389137953,-138.39896577632405,2.0127065140215805,0.49684342602037107,-81.41576371588074,130.160981345801
 0.1445370716930298,0.05222741273399009,0.7017078400326381,5.0956247750703305,35.865856592985345,-138.56682997294436,1.858510464814667,0.5380653049482405,-79.90903458759554,179.56474846305446
 0.15265947248061956,0.058262286345152625,0.742991360434125,5.082674627994719,35.23104900539661,-138.7346941695647,1.7197806516801648,0.5814695025339629,-78.15516670374845,215.92973921292202
 0.16055340177744198,0.0644434870557718,0.7830321856451538,5.072356706709625,34.62918363044638,-138.90255836618505,1.5946774516872453,0.6270860599063165,-76.24407976297724,242.09577624928806
 0.16825034450490572,0.07077044606504868,0.82200936570587,5.063982082345549,34.057756693516104,-139.0704225628054,1.4816087751628562,0.6749420067993871,-74.24076768706388,260.27374073673025
 0.17577547318013825,0.07724254242925378,0.8600645442126101,5.057080104422826,33.5144992022702,-139.2382867594257,1.3791937040235163,0.7250613145076751,-72.19245207512884,272.19675574142144
 0.18314923770649244,0.0838591081811732,0.8973117772165761,5.051318477941971,32.99735145885907,-139.40615095604605,1.2862317794840255,0.7774648519422775,-70.13347680995511,279.22986390667205
 0.1903884795415619,0.09061943285536936,0.9338442931201352,5.046456070383308,32.50444060452929,-139.5740151526664,1.2016770419175253,0.8321703462057428,-68.0887398928918,282.45180415963983
 0.19750723277655657,0.09752276749763228,0.9697392807952966,5.04231379993723,32.03406082330201,-139.74187934928673,1.1246160681825965,0.8891923459852581,-66.07614644021669,282.71712563114636
 0.2045173129352438,0.10456832822563114,1.0050613642795028,5.038756003443604,31.584655873660314,-139.90974354590708,1.0542493635434524,0.9485421899036162,-64.10838955739746,280.7039061287597
 0.2114287581178544,0.11175529939814548,1.0398651776327457,5.035678130069006,31.15480365866515,-140.0776077425274,0.9898755754609189,1.010227976919591,-62.1942594693056,276.9507733213131
 0.21825016512446024,0.11908283644213544,1.074197308105786,5.0329983887185055,30.743202579379517,-140.24547193914773,0.9308780743606767,1.0742545426121417,-60.33961598934505,271.8857675791093
 0.22498894939975642,0.12655006838001542,1.1080977863105432,5.030651942522263,30.34865945055647,-140.41333613576808,0.8767135295924768,1.1406234376978652,-58.54811679747822,265.8490194491477
 0.2316515487482539,0.13415610009366166,1.1416012453700262,5.028586788283843,29.970078784213666,-140.58120033238842,0.8269021627276351,1.209332911527745,-56.82176678208666,259.11058508731816
 0.23824358489304306,0.1419000143567216,1.1747378341032426,5.02676077700363,29.606453272918774,-140.74906452900873,0.7810194167801823,1.280377899082949,-55.16133457222074,251.88457305083878
 0.2447699929832556,0.14978087366255755,1.2075339446907472,5.025139423427699,29.25685532569233,-140.91692872562908,0.7386888204529856,1.3537500126058097,-53.566669811948906,244.34033824260965
 0.2512351264226974,0.15779772187157196,1.240012798514888,5.023694271489805,28.92042952888151,-141.08479292224942,0.6995758640551341,1.4294375369147803,-52.03694555759476,236.61139691591916
 0.25764284247657976,0.16594958569852933,1.2721949222481956,5.022401658046132,28.596385920522966,-141.25265711886976,0.6633827323493162,1.507425429146431,-50.570843906576414,228.8025309938712
 0.26399657274888155,0.17423547605788886,1.304098538063651,5.021241766358056,28.283993981216728,-141.42052131549008,0.6298437645884252,1.587695324178458,-49.16669828873072,220.9954715841308
 0.2702993816366201,0.1826543892828481,1.3357398859637588,5.020197893301637,27.98257725713482,-141.58838551211042,0.5987215349667541,1.67022554158759,-47.822602501605424,213.2534574767273
 0.2765540151448764,0.1912053082318814,1.3671334919537412,5.019255876230324,27.691508540922346,-141.75624970873076,0.5698034592814871,1.7549911003716678,-46.53649423715334,205.62487997967963
